REGION,TECHNOLOGY,TIMESLICE,YEAR,VALUE
Ethiopia_Model_2019,PWRHYD001,Au_P,2026,0.39
Ethiopia_Model_2019,PWRHYD001,Au_P,2027,0.39
Ethiopia_Model_2019,PWRHYD001,Au_P,2028,0.39
Ethiopia_Model_2019,PWRHYD001,Au_P,2029,0.39
Ethiopia_Model_2019,PWRHYD001,Au_P,2030,0.39
Ethiopia_Model_2019,PWRHYD001,Au_P,2031,0.39
Ethiopia_Model_2019,PWRHYD001,Au_P,2032,0.39
Ethiopia_Model_2019,PWRHYD001,Au_P,2033,0.39
Ethiopia_Model_2019,PWRHYD001,Au_P,2034,0.39
Ethiopia_Model_2019,PWRHYD001,Au_P,2035,0.39
Ethiopia_Model_2019,PWRHYD001,Au_P,2036,0.39
Ethiopia_Model_2019,PWRHYD001,Au_P,2037,0.39
Ethiopia_Model_2019,PWRHYD001,Sp_D,2015,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_D,2016,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_D,2017,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_D,2018,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_D,2019,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_D,2020,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_D,2021,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_D,2022,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_D,2023,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_D,2024,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_D,2025,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_D,2026,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_D,2027,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_D,2028,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_D,2029,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_D,2030,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_D,2031,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_D,2032,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_D,2033,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_D,2034,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_D,2035,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_D,2036,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_D,2037,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_N,2015,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_N,2016,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_N,2017,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_N,2018,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_N,2019,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_N,2020,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_N,2021,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_N,2022,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_N,2023,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_N,2024,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_N,2025,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_N,2026,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_N,2027,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_N,2028,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_N,2029,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_N,2030,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_N,2031,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_N,2032,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_N,2033,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_N,2034,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_N,2035,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_N,2036,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_N,2037,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_P,2015,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_P,2016,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_P,2017,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_P,2018,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_P,2019,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_P,2020,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_P,2021,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_P,2022,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_P,2023,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_P,2024,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_P,2025,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_P,2026,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_P,2027,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_P,2028,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_P,2029,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_P,2030,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_P,2031,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_P,2032,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_P,2033,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_P,2034,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_P,2035,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_P,2036,0.35
Ethiopia_Model_2019,PWRHYD001,Sp_P,2037,0.35
Ethiopia_Model_2019,PWRHYD001,Su_D,2015,0.36
Ethiopia_Model_2019,PWRHYD001,Su_D,2016,0.36
Ethiopia_Model_2019,PWRHYD001,Su_D,2017,0.36
Ethiopia_Model_2019,PWRHYD001,Su_D,2018,0.36
Ethiopia_Model_2019,PWRHYD001,Su_D,2019,0.36
Ethiopia_Model_2019,PWRHYD001,Su_D,2020,0.36
Ethiopia_Model_2019,PWRHYD001,Su_D,2021,0.36
Ethiopia_Model_2019,PWRHYD001,Su_D,2022,0.36
Ethiopia_Model_2019,PWRHYD001,Su_D,2023,0.36
Ethiopia_Model_2019,PWRHYD001,Su_D,2024,0.36
Ethiopia_Model_2019,PWRHYD001,Su_D,2025,0.36
Ethiopia_Model_2019,PWRHYD001,Su_D,2026,0.36
Ethiopia_Model_2019,PWRHYD001,Su_D,2027,0.36
Ethiopia_Model_2019,PWRHYD001,Su_D,2028,0.36
Ethiopia_Model_2019,PWRHYD001,Su_D,2029,0.36
Ethiopia_Model_2019,PWRHYD001,Su_D,2030,0.36
Ethiopia_Model_2019,PWRHYD001,Su_D,2031,0.36
Ethiopia_Model_2019,PWRHYD001,Su_D,2032,0.36
Ethiopia_Model_2019,PWRHYD001,Su_D,2033,0.36
Ethiopia_Model_2019,PWRHYD001,Su_D,2034,0.36
Ethiopia_Model_2019,PWRHYD001,Su_D,2035,0.36
Ethiopia_Model_2019,PWRHYD001,Su_D,2036,0.36
Ethiopia_Model_2019,PWRHYD001,Su_D,2037,0.36
Ethiopia_Model_2019,PWRHYD001,Su_N,2015,0.36
Ethiopia_Model_2019,PWRHYD001,Su_N,2016,0.36
Ethiopia_Model_2019,PWRHYD001,Su_N,2017,0.36
Ethiopia_Model_2019,PWRHYD001,Su_N,2018,0.36
Ethiopia_Model_2019,PWRHYD001,Su_N,2019,0.36
Ethiopia_Model_2019,PWRHYD001,Su_N,2020,0.36
Ethiopia_Model_2019,PWRHYD001,Su_N,2021,0.36
Ethiopia_Model_2019,PWRHYD001,Su_N,2022,0.36
Ethiopia_Model_2019,PWRHYD001,Su_N,2023,0.36
Ethiopia_Model_2019,PWRHYD001,Su_N,2024,0.36
Ethiopia_Model_2019,PWRHYD001,Su_N,2025,0.36
Ethiopia_Model_2019,PWRHYD001,Su_N,2026,0.36
Ethiopia_Model_2019,PWRHYD001,Su_N,2027,0.36
Ethiopia_Model_2019,PWRHYD001,Su_N,2028,0.36
Ethiopia_Model_2019,PWRHYD001,Su_N,2029,0.36
Ethiopia_Model_2019,PWRHYD001,Su_N,2030,0.36
Ethiopia_Model_2019,PWRHYD001,Su_N,2031,0.36
Ethiopia_Model_2019,PWRHYD001,Su_N,2032,0.36
Ethiopia_Model_2019,PWRHYD001,Su_N,2033,0.36
Ethiopia_Model_2019,PWRHYD001,Su_N,2034,0.36
Ethiopia_Model_2019,PWRHYD001,Su_N,2035,0.36
Ethiopia_Model_2019,PWRHYD001,Su_N,2036,0.36
Ethiopia_Model_2019,PWRHYD001,Su_N,2037,0.36
Ethiopia_Model_2019,PWRHYD001,Su_P,2015,0.36
Ethiopia_Model_2019,PWRHYD001,Su_P,2016,0.36
Ethiopia_Model_2019,PWRHYD001,Su_P,2017,0.36
Ethiopia_Model_2019,PWRHYD001,Su_P,2018,0.36
Ethiopia_Model_2019,PWRHYD001,Su_P,2019,0.36
Ethiopia_Model_2019,PWRHYD001,Su_P,2020,0.36
Ethiopia_Model_2019,PWRHYD001,Su_P,2021,0.36
Ethiopia_Model_2019,PWRHYD001,Su_P,2022,0.36
Ethiopia_Model_2019,PWRHYD001,Su_P,2023,0.36
Ethiopia_Model_2019,PWRHYD001,Su_P,2024,0.36
Ethiopia_Model_2019,PWRHYD001,Su_P,2025,0.36
Ethiopia_Model_2019,PWRHYD001,Su_P,2026,0.36
Ethiopia_Model_2019,PWRHYD001,Su_P,2027,0.36
Ethiopia_Model_2019,PWRHYD001,Su_P,2028,0.36
Ethiopia_Model_2019,PWRHYD001,Su_P,2029,0.36
Ethiopia_Model_2019,PWRHYD001,Su_P,2030,0.36
Ethiopia_Model_2019,PWRHYD001,Su_P,2031,0.36
Ethiopia_Model_2019,PWRHYD001,Su_P,2032,0.36
Ethiopia_Model_2019,PWRHYD001,Su_P,2033,0.36
Ethiopia_Model_2019,PWRHYD001,Su_P,2034,0.36
Ethiopia_Model_2019,PWRHYD001,Su_P,2035,0.36
Ethiopia_Model_2019,PWRHYD001,Su_P,2036,0.36
Ethiopia_Model_2019,PWRHYD001,Su_P,2037,0.36
Ethiopia_Model_2019,PWRHYD001,Wi_D,2015,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_D,2016,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_D,2017,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_D,2018,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_D,2019,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_D,2020,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_D,2021,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_D,2022,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_D,2023,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_D,2024,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_D,2025,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_D,2026,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_D,2027,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_D,2028,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_D,2029,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_D,2030,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_D,2031,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_D,2032,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_D,2033,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_D,2034,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_D,2035,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_D,2036,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_D,2037,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_N,2015,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_N,2016,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_N,2017,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_N,2018,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_N,2019,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_N,2020,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_N,2021,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_N,2022,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_N,2023,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_N,2024,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_N,2025,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_N,2026,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_N,2027,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_N,2028,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_N,2029,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_N,2030,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_N,2031,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_N,2032,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_N,2033,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_N,2034,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_N,2035,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_N,2036,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_N,2037,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_P,2015,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_P,2016,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_P,2017,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_P,2018,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_P,2019,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_P,2020,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_P,2021,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_P,2022,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_P,2023,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_P,2024,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_P,2025,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_P,2026,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_P,2027,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_P,2028,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_P,2029,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_P,2030,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_P,2031,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_P,2032,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_P,2033,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_P,2034,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_P,2035,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_P,2036,0.4
Ethiopia_Model_2019,PWRHYD001,Wi_P,2037,0.4
Ethiopia_Model_2019,PWRHYD002,Au_D,2015,0.39
Ethiopia_Model_2019,PWRHYD002,Au_D,2016,0.39
Ethiopia_Model_2019,PWRHYD002,Au_D,2017,0.39
Ethiopia_Model_2019,PWRHYD002,Au_D,2018,0.39
Ethiopia_Model_2019,PWRHYD002,Au_D,2019,0.39
Ethiopia_Model_2019,PWRHYD002,Au_D,2020,0.3588
Ethiopia_Model_2019,PWRHYD002,Au_D,2021,0.3393
Ethiopia_Model_2019,PWRHYD002,Au_D,2022,0.3237
Ethiopia_Model_2019,PWRHYD002,Au_D,2023,0.2808
Ethiopia_Model_2019,PWRHYD002,Au_D,2024,0.3003
Ethiopia_Model_2019,PWRHYD002,Au_D,2025,0.2886
Ethiopia_Model_2019,PWRHYD002,Au_D,2026,0.273
Ethiopia_Model_2019,PWRHYD002,Au_D,2027,0.3003
Ethiopia_Model_2019,PWRHYD002,Au_D,2028,0.3471
Ethiopia_Model_2019,PWRHYD002,Au_D,2029,0.39
Ethiopia_Model_2019,PWRHYD002,Au_D,2030,0.429
Ethiopia_Model_2019,PWRHYD002,Au_D,2031,0.507
Ethiopia_Model_2019,PWRHYD002,Au_D,2032,0.546
Ethiopia_Model_2019,PWRHYD002,Au_D,2033,0.5655
Ethiopia_Model_2019,PWRHYD002,Au_D,2034,0.546
Ethiopia_Model_2019,PWRHYD002,Au_D,2035,0.5265
Ethiopia_Model_2019,PWRHYD002,Au_D,2036,0.507
Ethiopia_Model_2019,PWRHYD002,Au_D,2037,1.0
Ethiopia_Model_2019,PWRHYD002,Au_N,2015,0.39
Ethiopia_Model_2019,PWRHYD002,Au_N,2016,0.39
Ethiopia_Model_2019,PWRHYD002,Au_N,2017,0.39
Ethiopia_Model_2019,PWRHYD002,Au_N,2018,0.39
Ethiopia_Model_2019,PWRHYD002,Au_N,2019,0.39
Ethiopia_Model_2019,PWRHYD002,Au_N,2020,0.3588
Ethiopia_Model_2019,PWRHYD002,Au_N,2021,0.3393
Ethiopia_Model_2019,PWRHYD002,Au_N,2022,0.3237
Ethiopia_Model_2019,PWRHYD002,Au_N,2023,0.2808
Ethiopia_Model_2019,PWRHYD002,Au_N,2024,0.3003
Ethiopia_Model_2019,PWRHYD002,Au_N,2025,0.2886
Ethiopia_Model_2019,PWRHYD002,Au_N,2026,0.273
Ethiopia_Model_2019,PWRHYD002,Au_N,2027,0.3003
Ethiopia_Model_2019,PWRHYD002,Au_N,2028,0.3471
Ethiopia_Model_2019,PWRHYD002,Au_N,2029,0.39
Ethiopia_Model_2019,PWRHYD002,Au_N,2030,0.429
Ethiopia_Model_2019,PWRHYD002,Au_N,2031,0.507
Ethiopia_Model_2019,PWRHYD002,Au_N,2032,0.546
Ethiopia_Model_2019,PWRHYD002,Au_N,2033,0.5655
Ethiopia_Model_2019,PWRHYD002,Au_N,2034,0.546
Ethiopia_Model_2019,PWRHYD002,Au_N,2035,0.5265
Ethiopia_Model_2019,PWRHYD002,Au_N,2036,0.507
Ethiopia_Model_2019,PWRHYD002,Au_N,2037,1.0
Ethiopia_Model_2019,PWRHYD002,Au_P,2015,0.35
Ethiopia_Model_2019,PWRHYD002,Au_P,2016,0.35
Ethiopia_Model_2019,PWRHYD002,Au_P,2017,0.35
Ethiopia_Model_2019,PWRHYD002,Au_P,2018,0.35
Ethiopia_Model_2019,PWRHYD002,Au_P,2019,0.35
Ethiopia_Model_2019,PWRHYD002,Au_P,2020,0.322
Ethiopia_Model_2019,PWRHYD002,Au_P,2021,0.3045
Ethiopia_Model_2019,PWRHYD002,Au_P,2022,0.2905
Ethiopia_Model_2019,PWRHYD002,Au_P,2023,0.252
Ethiopia_Model_2019,PWRHYD002,Au_P,2024,0.2695
Ethiopia_Model_2019,PWRHYD002,Au_P,2025,0.259
Ethiopia_Model_2019,PWRHYD002,Au_P,2026,0.245
Ethiopia_Model_2019,PWRHYD002,Au_P,2027,0.2695
Ethiopia_Model_2019,PWRHYD002,Au_P,2028,0.3115
Ethiopia_Model_2019,PWRHYD002,Au_P,2029,0.35
Ethiopia_Model_2019,PWRHYD002,Au_P,2030,0.385
Ethiopia_Model_2019,PWRHYD002,Au_P,2031,0.455
Ethiopia_Model_2019,PWRHYD002,Au_P,2032,0.49
Ethiopia_Model_2019,PWRHYD002,Au_P,2033,0.5075
Ethiopia_Model_2019,PWRHYD002,Au_P,2034,0.49
Ethiopia_Model_2019,PWRHYD002,Au_P,2035,0.4725
Ethiopia_Model_2019,PWRHYD002,Au_P,2036,0.455
Ethiopia_Model_2019,PWRHYD002,Au_P,2037,1.0
Ethiopia_Model_2019,PWRHYD002,Sp_D,2015,0.35
Ethiopia_Model_2019,PWRHYD002,Sp_D,2016,0.35
Ethiopia_Model_2019,PWRHYD002,Sp_D,2017,0.35
Ethiopia_Model_2019,PWRHYD002,Sp_D,2018,0.35
Ethiopia_Model_2019,PWRHYD002,Sp_D,2019,0.35
Ethiopia_Model_2019,PWRHYD002,Sp_D,2020,0.322
Ethiopia_Model_2019,PWRHYD002,Sp_D,2021,0.3045
Ethiopia_Model_2019,PWRHYD002,Sp_D,2022,0.2905
Ethiopia_Model_2019,PWRHYD002,Sp_D,2023,0.252
Ethiopia_Model_2019,PWRHYD002,Sp_D,2024,0.2695
Ethiopia_Model_2019,PWRHYD002,Sp_D,2025,0.259
Ethiopia_Model_2019,PWRHYD002,Sp_D,2026,0.245
Ethiopia_Model_2019,PWRHYD002,Sp_D,2027,0.2695
Ethiopia_Model_2019,PWRHYD002,Sp_D,2028,0.3115
Ethiopia_Model_2019,PWRHYD002,Sp_D,2029,0.35
Ethiopia_Model_2019,PWRHYD002,Sp_D,2030,0.385
Ethiopia_Model_2019,PWRHYD002,Sp_D,2031,0.455
Ethiopia_Model_2019,PWRHYD002,Sp_D,2032,0.49
Ethiopia_Model_2019,PWRHYD002,Sp_D,2033,0.5075
Ethiopia_Model_2019,PWRHYD002,Sp_D,2034,0.49
Ethiopia_Model_2019,PWRHYD002,Sp_D,2035,0.4725
Ethiopia_Model_2019,PWRHYD002,Sp_D,2036,0.455
Ethiopia_Model_2019,PWRHYD002,Sp_D,2037,1.0
Ethiopia_Model_2019,PWRHYD002,Sp_N,2015,0.35
Ethiopia_Model_2019,PWRHYD002,Sp_N,2016,0.35
Ethiopia_Model_2019,PWRHYD002,Sp_N,2017,0.35
Ethiopia_Model_2019,PWRHYD002,Sp_N,2018,0.35
Ethiopia_Model_2019,PWRHYD002,Sp_N,2019,0.35
Ethiopia_Model_2019,PWRHYD002,Sp_N,2020,0.322
Ethiopia_Model_2019,PWRHYD002,Sp_N,2021,0.3045
Ethiopia_Model_2019,PWRHYD002,Sp_N,2022,0.2905
Ethiopia_Model_2019,PWRHYD002,Sp_N,2023,0.252
Ethiopia_Model_2019,PWRHYD002,Sp_N,2024,0.2695
Ethiopia_Model_2019,PWRHYD002,Sp_N,2025,0.259
Ethiopia_Model_2019,PWRHYD002,Sp_N,2026,0.245
Ethiopia_Model_2019,PWRHYD002,Sp_N,2027,0.2695
Ethiopia_Model_2019,PWRHYD002,Sp_N,2028,0.3115
Ethiopia_Model_2019,PWRHYD002,Sp_N,2029,0.35
Ethiopia_Model_2019,PWRHYD002,Sp_N,2030,0.385
Ethiopia_Model_2019,PWRHYD002,Sp_N,2031,0.455
Ethiopia_Model_2019,PWRHYD002,Sp_N,2032,0.49
Ethiopia_Model_2019,PWRHYD002,Sp_N,2033,0.5075
Ethiopia_Model_2019,PWRHYD002,Sp_N,2034,0.49
Ethiopia_Model_2019,PWRHYD002,Sp_N,2035,0.4725
Ethiopia_Model_2019,PWRHYD002,Sp_N,2036,0.455
Ethiopia_Model_2019,PWRHYD002,Sp_N,2037,1.0
Ethiopia_Model_2019,PWRHYD002,Sp_P,2015,0.35
Ethiopia_Model_2019,PWRHYD002,Sp_P,2016,0.35
Ethiopia_Model_2019,PWRHYD002,Sp_P,2017,0.35
Ethiopia_Model_2019,PWRHYD002,Sp_P,2018,0.35
Ethiopia_Model_2019,PWRHYD002,Sp_P,2019,0.35
Ethiopia_Model_2019,PWRHYD002,Sp_P,2020,0.322
Ethiopia_Model_2019,PWRHYD002,Sp_P,2021,0.3045
Ethiopia_Model_2019,PWRHYD002,Sp_P,2022,0.2905
Ethiopia_Model_2019,PWRHYD002,Sp_P,2023,0.252
Ethiopia_Model_2019,PWRHYD002,Sp_P,2024,0.2695
Ethiopia_Model_2019,PWRHYD002,Sp_P,2025,0.259
Ethiopia_Model_2019,PWRHYD002,Sp_P,2026,0.245
Ethiopia_Model_2019,PWRHYD002,Sp_P,2027,0.2695
Ethiopia_Model_2019,PWRHYD002,Sp_P,2028,0.3115
Ethiopia_Model_2019,PWRHYD002,Sp_P,2029,0.35
Ethiopia_Model_2019,PWRHYD002,Sp_P,2030,0.385
Ethiopia_Model_2019,PWRHYD002,Sp_P,2031,0.455
Ethiopia_Model_2019,PWRHYD002,Sp_P,2032,0.49
Ethiopia_Model_2019,PWRHYD002,Sp_P,2033,0.5075
Ethiopia_Model_2019,PWRHYD002,Sp_P,2034,0.49
Ethiopia_Model_2019,PWRHYD002,Sp_P,2035,0.4725
Ethiopia_Model_2019,PWRHYD002,Sp_P,2036,0.455
Ethiopia_Model_2019,PWRHYD002,Sp_P,2037,1.0
